Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Price range,Aggregate rating,Votes
3801,Burger King,1,New Delhi,"Ground Floor, Shop GF-05, TDI Mall, Plot 11, Shivaji Place, District Center, Rajouri Garden, New Delhi","TDI Mall, Rajouri Garden","TDI Mall, Rajouri Garden, New Delhi",77.1206821,28.6507962,"Burger, Fast Food",500,Indian Rupees(Rs.),No,Yes,2,3.6,186
3802,Santos,215,Manchester,"22 King Edward's Buildings, Bury Old Road, Cheetham Hill, Manchester M7 4QJ",Cheetham Hill,"Cheetham Hill, Manchester",-2.246548,53.513525,"Pizza, Fast Food",20,Pounds(å£),No,No,2,3.3,23
3803,Bikaner Sweets,1,New Delhi,"Mandi Gaon Road, Sultanpur, Near, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.1651082,28.4940407,"Mithai, North Indian, South Indian, Chinese, Street Food, Bakery",400,Indian Rupees(Rs.),No,No,1,0,0
3804,Veg Darbar - The Royal Taste,1,New Delhi,"Near Metro Pillar-682, Uttam Nagar West, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.056812,28.622119,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,1,0,3
3805,Burger King,1,New Delhi,"Shop GF-29, BG-1 BG-2, Gourmet Hub, Paschim Vihar, New Delhi","Gourmet Hub, Pashim Vihar","Gourmet Hub, Pashim Vihar, New Delhi",77.1120546,28.6681812,"Burger, Fast Food",500,Indian Rupees(Rs.),No,Yes,2,3.4,33
3806,Biryani Bot,1,New Delhi,"H Pocket Market, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",0,0,Biryani,200,Indian Rupees(Rs.),No,No,1,0,3
3807,Artistry,184,Singapore,17 Jalan Pinang 199149,"Sungai Pinang, Rochor","Sungai Pinang, Rochor, Singapore",103.8581813,1.303034648,"American, Bakery, European, Burger, Fusion",50,Dollar($),No,No,3,3.8,28
3808,Goli Vada Pav No. 1,1,Gurgaon,"Near U Block, Rapid Metro Station, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0934537,28.4935145,Street Food,150,Indian Rupees(Rs.),No,Yes,1,3.1,83
3809,Break Fast Junction,1,New Delhi,"32, Satnam Park, Krishna Nagar, New Delhi",Krishna Nagar,"Krishna Nagar, New Delhi",77.28215106,28.65558682,North Indian,200,Indian Rupees(Rs.),No,No,1,0,0
3810,Sibang Bakery,1,Gurgaon,"First Floor, DLF Mega Mall, DLF Phase 1, Gurgaon","DLF Mega Mall, DLF Phase 1","DLF Mega Mall, DLF Phase 1, Gurgaon",77.09336612,28.47581065,"Bakery, Desserts, Fast Food",300,Indian Rupees(Rs.),No,No,1,3.3,13
3811,Flounders Chowder House,216,Pensacola,"800 Quietwater Beach Rd, Pensacola Beach, FL 32561",Pensacola Beach,"Pensacola Beach, Pensacola",-87.143,30.3359,Seafood,40,Dollar($),No,No,3,3.9,724
3812,Dolce Gelato,1,Noida,"Ground Floor, Gardens Galleria, Sector 38, Noida","Gardens Galleria, Sector 38 Noida","Gardens Galleria, Sector 38 Noida, Noida",77.32148331,28.56493986,"Ice Cream, Beverages, Fast Food",300,Indian Rupees(Rs.),No,No,1,0,1
3813,Handi X-Press,1,Gurgaon,"Shop 4, Housing Board Complex, Saraswati Vihar, Chakarpur, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0828835,28.4761607,"North Indian, Chinese, Mughlai",550,Indian Rupees(Rs.),No,Yes,2,3.2,75
3814,By The Way - Bellagio,1,New Delhi,"13 & 14, Ground Floor and Mezzanine Floor, Community Center, Ashok Vihar Phase 2, New Delhi","Bellagio, Ashok Vihar Phase 2","Bellagio, Ashok Vihar Phase 2, New Delhi",77.1799244,28.6963277,"Italian, Continental",1000,Indian Rupees(Rs.),Yes,Yes,3,2.9,120
3815,Pind Balluchi,1,New Delhi,"1/3, ScIndia House, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2197229,28.6291892,"North Indian, Mughlai",1000,Indian Rupees(Rs.),Yes,No,3,0,3
3816,Shahi Food Corner,1,New Delhi,"24, Double Storey, Kabul Nagar, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2903872,28.6762795,North Indian,150,Indian Rupees(Rs.),No,No,1,3,9
3817,Zaika-E-Chaap Express,1,New Delhi,"Near Police Chowki, Golchakkar, R Block, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.30820905,28.67788563,North Indian,250,Indian Rupees(Rs.),No,No,1,0,0
3818,Kant Khana Khazana,1,Faridabad,"135, Huda Market, Sector 16, Faridabad",Sector 16,"Sector 16, Faridabad",77.318667,28.4106772,North Indian,250,Indian Rupees(Rs.),No,No,1,3.4,22
3819,Aim Delhi Cafe,1,New Delhi,"1611, Outram Lane, Kingsway Camp, Delhi University-GTB Nagar, New Delhi",Delhi University-GTB Nagar,"Delhi University-GTB Nagar, New Delhi",77.208764,28.7012381,Cafe,400,Indian Rupees(Rs.),No,No,1,3.4,69
3820,Beijing Street,1,New Delhi,"Outlet 22, Local Shopping Center, Sector D-4, Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.1584474,28.5183003,"Chinese, Thai, Fast Food",650,Indian Rupees(Rs.),No,Yes,2,3.8,122
3821,Zaffran,1,New Delhi,"N-2, Greater Kailash (GK) 1, New Delhi","Kasbah, Greater Kailash (GK) 1","Kasbah, Greater Kailash (GK) 1, New Delhi",77.2329263,28.556869,"North Indian, Mughlai",2000,Indian Rupees(Rs.),No,No,4,4.5,524
3822,McDonald's,1,New Delhi,"Shop 23, Central Market, West Punjabi Bagh, Punjabi Bagh, New Delhi",Punjabi Bagh,"Punjabi Bagh, New Delhi",77.13317614,28.67033898,"Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,2,3.7,141
3823,Chennai Hot Cafe,1,New Delhi,"E 143, Shop 4, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2048113,28.6820522,South Indian,300,Indian Rupees(Rs.),No,No,1,3.4,75
3824,The Woking Mama,1,Guwahati,"4th Floor, Dona Planet Multiplex Mall, D. Neog Path, GS Road, Christian Basti, Guwahati",Christian Basti,"Christian Basti, Guwahati",0,0,"Chinese, Thai, Japanese, Asian",1300,Indian Rupees(Rs.),No,No,3,4.4,129
3825,Khan's Kathi Rolls,1,Noida,"G-24-26, Savitri Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32669149,28.56992385,"North Indian, Street Food",400,Indian Rupees(Rs.),No,No,1,3.2,76
3826,The Grand Trunk Road,1,Hyderabad,"16, Image Garden Road, Madhapur, Hyderabad",Madhapur,"Madhapur, Hyderabad",78.38588309,17.45197577,"North Indian, Chinese",1100,Indian Rupees(Rs.),No,Yes,3,3.9,616
3827,Tibb's Frankie,1,New Delhi,"Ground Floor, DLF City Centre Mall, Shalimar Bagh, New Delhi","DLF City Centre Mall, Shalimar Bagh","DLF City Centre Mall, Shalimar Bagh, New Delhi",77.1581943,28.7029971,Fast Food,350,Indian Rupees(Rs.),No,No,1,0,2
3828,Kuuraku,1,Gurgaon,"Ground Floor, Global Foyer Mall, Golf Course Road, Gurgaon","Global Foyer Mall, Golf Course Road","Global Foyer Mall, Golf Course Road, Gurgaon",77.0946989,28.4604087,Japanese,1250,Indian Rupees(Rs.),Yes,No,3,3.9,106
3829,Sprinkles Cup & Cake,1,New Delhi,"B-268, Yojna Vihar, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",77.3160226,28.6632543,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,1,3.6,42
3830,The Diet Kitchen,1,New Delhi,"23/21-A, East Patel Nagar, New Delhi",East Patel Nagar,"East Patel Nagar, New Delhi",77.1742239,28.6455073,"Continental, Healthy Food",700,Indian Rupees(Rs.),No,Yes,2,3.9,178
3831,Hobnob Gourmet CafÌ©bar,1,Indore,"Infiniti Hotel, 1C/CA, Scheme 94, Vijay Nagar, Indore","Infiniti Hotel, Vijay Nagar","Infiniti Hotel, Vijay Nagar, Indore",75.90336453,22.75365871,"Italian, Continental",1950,Indian Rupees(Rs.),No,No,4,4.1,37
3832,Stop My Starvation,1,New Delhi,"C-10, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2112209,28.5364043,"Cafe, Desserts",300,Indian Rupees(Rs.),No,Yes,1,4.3,126
3833,Kanuchawala,1,New Delhi,"Shop 58, D Block, DDA Market, Opposite PVR Mall, Prashant Vihar, New Delhi",Prashant Vihar,"Prashant Vihar, New Delhi",77.1371188,28.7132323,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,1,0,0
3834,Mokoholic Juice Bar,1,Aurangabad,"Opposite Municipal Car Parking, Paithan Gate, Near Mondha, Aurangabad",Mondha,"Mondha, Aurangabad",0,0,"Juices, Desserts",300,Indian Rupees(Rs.),No,No,1,3.5,21
3835,Lokenath Sweets,1,New Delhi,"22, Market 4, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.2484567,28.5371718,Mithai,150,Indian Rupees(Rs.),No,No,1,0,2
3836,McDonald's,1,Noida,"Ground Floor, Great India Palce Mall, Sector 38, Noida","The Great India Place, Sector 38","The Great India Place, Sector 38, Noida",77.3265645,28.5680759,"Desserts, Ice Cream",150,Indian Rupees(Rs.),No,No,1,0,1
3837,CJ's Fresh,1,New Delhi,"39 Meharchand Market, 1st floor, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.2265194,28.5857905,"American, Italian, Bakery, Deli, Burger, Sandwich, Pizza",1000,Indian Rupees(Rs.),No,Yes,3,3.8,25
3838,Huey's On The River,216,Savannah,"115 E River St, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0897,32.0812,"Breakfast, Cajun",40,Dollar($),No,No,3,4.1,802
3839,Desi Galli,1,Noida,"Behind Harsha Mall, Alpha 1, Commercial Belt, Greater Noida, Noida","Harsha Mall, Greater Noida","Harsha Mall, Greater Noida, Noida",77.5127637,28.4720755,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,2,2.9,55
3840,Firangi Bake,1,Gurgaon,"Shop 139, DLF City Court, Sikandarpur, Gurgaon",Sikandarpur,"Sikandarpur, Gurgaon",77.095457,28.482671,Bakery,300,Indian Rupees(Rs.),No,No,1,0,0
3841,Chankya,1,New Delhi,"C-6/1, Mandir Marg, Krishna Nagar, New Delhi",Krishna Nagar,"Krishna Nagar, New Delhi",77.2815054,28.6593514,"North Indian, Fast Food, South Indian",500,Indian Rupees(Rs.),No,No,2,3.2,79
3842,Pakeeza Burger,1,New Delhi,"Near Kashmiri Gate, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.246482,28.5813093,"North Indian, Afghani",600,Indian Rupees(Rs.),No,No,2,2.6,15
3843,Go! Dimsum,1,Gurgaon,"HUDA Market, Sector 56, Gurgaon",Sector 56,"Sector 56, Gurgaon",77.09921435,28.42471111,Chinese,100,Indian Rupees(Rs.),No,No,1,0,0
3844,BTW,1,New Delhi,"G-71 & G-87, Aggarwal City Plaza, Mangalam Palace, Rohini, New Delhi","Aggarwal City Plaza, Rohini","Aggarwal City Plaza, Rohini, New Delhi",77.1177269,28.7003322,"Street Food, South Indian, Mithai",400,Indian Rupees(Rs.),No,No,1,3.4,167
3845,Mother Dairy Ice Cream,1,New Delhi,"24, Dilli Haat, INA, New Delhi","Dilli Haat, INA","Dilli Haat, INA, New Delhi",77.2063385,28.5730696,"Desserts, Ice Cream, North Indian",250,Indian Rupees(Rs.),No,No,1,3.5,19
3846,Sky On 57,184,Singapore,"10 Bayfront Avenue, 57 Marina Bay Sands 018956","Bayfront Avenue, Downtown Core","Bayfront Avenue, Downtown Core, Singapore",103.8600048,1.2826608,"Chinese, Continental, Singaporean",300,Dollar($),No,No,4,3.4,34
3847,Karim's,1,New Delhi,"40-B, Corner Market, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2146666,28.5383428,"Mughlai, North Indian",800,Indian Rupees(Rs.),Yes,Yes,2,3,183
3848,Urbanologi,189,Inner City,"1 Fox Street, Marshalltown, Inner City, Johannesburg",Marshalltown,"Marshalltown, Inner City",28.031863,-26.207091,Tapas,700,Rand(R),No,No,4,4.9,194
3849,Chinese Food,1,New Delhi,"92/G1, Ground Floor, Outer Ring Road, Pratap Market, Munirka, New Delhi",Munirka,"Munirka, New Delhi",77.1742101,28.5568282,"Fast Food, Street Food, Chinese",250,Indian Rupees(Rs.),No,No,1,2.9,8
3850,Die BÌ_ckerei,1,New Delhi,"Aradhana Enclave, Sector 13, R K Puram, New Delhi",R K Puram,"R K Puram, New Delhi",77.1784867,28.5751601,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,2,0,0
3851,Maori,30,BrasÌ_lia,"CLN 110, Bloco D, Loja 28, Asa Norte, BrasÌ_lia",Asa Norte,"Asa Norte, BrasÌ_lia",-47.88816667,-15.75883333,Brazilian,60,Brazilian Real(R$),No,No,3,3.8,11
3852,Deez Biryani & Kebabs,1,Gurgaon,"S-27/17, Nathupura, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.103659,28.4878161,"Biryani, North Indian, Mughlai",800,Indian Rupees(Rs.),No,Yes,2,3.7,371
3853,Hasty Tasty Fast Food,1,Noida,"Opposite HCL, N 1, Sector 58, Noida",Sector 58,"Sector 58, Noida",77.3625711,28.6057844,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,1,0,2
3854,The Pebbles Bistro,1,Lucknow,"1/208 A, Vineet Khand, Opposite Jaipuria School, Gomti Nagar, Lucknow",Gomti Nagar,"Gomti Nagar, Lucknow",81.01126765,26.85123157,European,1000,Indian Rupees(Rs.),No,No,3,4.1,80
3855,Kulcha Paaji,1,Faridabad,"Opposite 21-C Market, Sector 21, Faridabad",Sector 21,"Sector 21, Faridabad",77.2967664,28.4317132,Street Food,100,Indian Rupees(Rs.),No,No,1,3.1,12
3856,Night Food Service,1,Noida,"Green Market, Phase II, Greater Noida, Noida",Greater Noida,"Greater Noida, Noida",77.518042,28.46449,"Fast Food, North Indian, Chinese",350,Indian Rupees(Rs.),No,No,1,3.8,80
3857,Komal Kitchen,1,New Delhi,"J-4/1A, DDA Flats, Kalkaji, New Delhi",Kalkaji,"Kalkaji, New Delhi",77.25608056,28.52827222,North Indian,250,Indian Rupees(Rs.),No,No,1,2.8,7
3858,Chawla Snacks,1,New Delhi,"7/22, Masjid Road, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2467751,28.5826876,North Indian,250,Indian Rupees(Rs.),No,No,1,2.9,4
3859,Pind Balluchi,1,New Delhi,"13, Regal Building, Connaught Place, New Delhi",Connaught Place,"Connaught Place, New Delhi",77.2180107,28.6308607,"North Indian, Mughlai",1000,Indian Rupees(Rs.),No,Yes,3,3.6,1434
3860,Alwar Sweets,1,Gurgaon,"GF-40, Opposite Mother Dairy, Vyapar Kendra, Phase 1, Sushant Lok, Gurgaon","Vyapar Kendra, Sushant Lok","Vyapar Kendra, Sushant Lok, Gurgaon",77.0842816,28.4603598,"Mithai, Street Food",200,Indian Rupees(Rs.),No,No,1,3.5,66
3861,Ram Ram Ji Kachori Bhandar,1,New Delhi,"WZ 10, Tihar Village, Main Road, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1079298,28.6360338,Street Food,50,Indian Rupees(Rs.),No,No,1,0,0
3862,Dee The Baker,1,New Delhi,"Agrasen Apartments, IP Extension, New Delhi",IP Extension,"IP Extension, New Delhi",77.3089444,28.6281517,Bakery,300,Indian Rupees(Rs.),No,Yes,1,3.4,11
3863,Giani,1,New Delhi,"Shankar Road, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1809764,28.6380397,"Ice Cream, Desserts",300,Indian Rupees(Rs.),No,No,1,3.3,40
3864,Aggarwal Sweets,1,New Delhi,"Shop 1, Main Rama Market, Munirka, New Delhi",Munirka,"Munirka, New Delhi",77.1708462,28.5588962,"Mithai, Street Food",150,Indian Rupees(Rs.),No,No,1,0,2
3865,The Big Scoop,1,Ghaziabad,"C 17, 1st Floor, Patparganj Industrial Area, Kaushambi, Ghaziabad",Kaushambi,"Kaushambi, Ghaziabad",77.31069862,28.6411332,Ice Cream,250,Indian Rupees(Rs.),No,No,1,0,0
3866,LSK Express,1,New Delhi,"4a/57, Old Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.186603,28.640834,"North Indian, Italian, Continental",500,Indian Rupees(Rs.),No,Yes,2,0,1
3867,Fidel's,148,Wellington City,"234 Cuba Street, Te Aro, Wellington City",Te Aro,"Te Aro, Wellington City",174.774134,-41.29597,"Cafe, European, Mexican",50,NewZealand($),No,No,3,4.4,242
3868,Hungerz Hub,1,New Delhi,"8/30, Sanatan Dharm Mandir, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",77.1389966,28.6594736,"Burger, Pizza, Fast Food",250,Indian Rupees(Rs.),No,No,1,0,0
3869,Costa Coffee,1,Noida,"Jaypee Hospital, Wish Town, Gautam Buddha Nagar, Sector 128, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",77.3681524,28.5255885,Cafe,600,Indian Rupees(Rs.),No,No,2,0,0
3870,Dosa Cafe,1,Varanasi,"D 15/49, Maan Mandir, Dashaswmedh Road, Varanasi",Dashaswmedh Road,"Dashaswmedh Road, Varanasi",83.010021,25.307589,South Indian,450,Indian Rupees(Rs.),No,No,2,3.5,48
3871,Pizza Hut Delivery,1,New Delhi,"15-B, Ground Floor, Splendor Forum, District Centre, Jasola, New Delhi",Jasola,"Jasola, New Delhi",77.2866858,28.5377272,"Italian, Pizza, Fast Food",800,Indian Rupees(Rs.),No,Yes,2,2.5,47
3872,Al'frank Cookies,184,Singapore,12 Haji Lane 189205,"Haji Lane, Rochor","Haji Lane, Rochor, Singapore",103.859422,1.300404333,Bakery,20,Dollar($),No,No,2,4.2,29
3873,Keventers,1,New Delhi,"14/16, Main Market, Model Town 2, New Delhi",Model Town 2,"Model Town 2, New Delhi",77.190347,28.7060128,Beverages,400,Indian Rupees(Rs.),No,No,1,3.1,17
3874,Prasadam,1,New Delhi,"G-57, Vikas Marg, Near Walia Nursing Home, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2807048,28.6328809,"South Indian, Fast Food",400,Indian Rupees(Rs.),No,No,1,2.8,34
3875,Cocoa Tree,1,Kochi,"1st Floor, Above ICICI Bank, Next to Avenue Centre, Panampilly Nagar, Kochi",Panampilly Nagar,"Panampilly Nagar, Kochi",76.29678333,9.957144444,"Italian, Seafood, Mediterranean, Desserts, Cafe",1000,Indian Rupees(Rs.),No,No,3,4.3,658
3876,5 Little Pigs,14,Huskisson,"64 Owen St, Huskisson, NSW",Huskisson,"Huskisson, Huskisson",150.6710743,-35.0388698,"Breakfast, Modern Australian",20,Dollar($),No,No,2,4.1,40
3877,Dhaba Express,1,New Delhi,"Shop 10, DDA Market, A Block, Nehru Vihar, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",77.2214682,28.7115817,North Indian,200,Indian Rupees(Rs.),No,No,1,0,0
3878,Red Chilli,1,Patna,"Opposite Allahabad Bank, Ramnagri Mor, Ashiana Digha Road, Khajpura, Patna",Khajpura,"Khajpura, Patna",85.08215654,25.61355147,"Chinese, North Indian, Mughlai",450,Indian Rupees(Rs.),No,No,2,3.6,69
3879,Kaka's Tiffin Service,1,New Delhi,"Pocket L, Sarita Vihar Market, Opposite GD Goenka School, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2963255,28.5374192,North Indian,150,Indian Rupees(Rs.),No,No,1,0,0
3880,Aryan's Rajasthani Pyaz Ki Kachori,1,New Delhi,"177, E Block, Lajpat Nagar 1, New Delhi",Lajpat Nagar 1,"Lajpat Nagar 1, New Delhi",77.24,28.58,Street Food,100,Indian Rupees(Rs.),No,No,1,3.1,4
3881,Dosa X'press,1,Ghaziabad,"Food Court, 2nd Floor, Shipra Mall, Indirapuram, Ghaziabad","Shipra Mall, Indirapuram","Shipra Mall, Indirapuram, Ghaziabad",77.36972786,28.63378764,South Indian,500,Indian Rupees(Rs.),No,No,2,3,6
3882,Costa Coffee,1,New Delhi,"Shantipath, Chanakyapuri, New Delhi",Chanakyapuri,"Chanakyapuri, New Delhi",77.1683666,28.5952992,Cafe,600,Indian Rupees(Rs.),No,No,2,3,4
3883,Vadilal Ice Cream Parlour,1,Noida,"Omaxe NRI City Mall, Pari Chowk, Greater Noida, Noida",Greater Noida,"Greater Noida, Noida",77.5107478,28.4631372,Ice Cream,100,Indian Rupees(Rs.),No,No,1,0,1
3884,Blue Tokai Coffee Roasters,1,New Delhi,"Khasra 258, Lane 3, Westend Marg, Saidulajab, Saket, New Delhi",Saket,"Saket, New Delhi",77.200089,28.5173033,Cafe,350,Indian Rupees(Rs.),No,Yes,1,4.4,269
3885,Pizza Hut,1,Noida,"The Great India Place Mall, Sector 38 A, Noida, Sector 38, Noida","The Great India Place, Sector 38","The Great India Place, Sector 38, Noida",77.3255133,28.5672492,"Italian, Pizza, Fast Food",1000,Indian Rupees(Rs.),No,No,3,3.7,189
3886,Domino's Pizza,1,Gurgaon,"Ground Floor, Amenity Block, IT/ITES SEZ, Village Dundahera, Near Sector 21, Sector 21, Gurgaon",Sector 21,"Sector 21, Gurgaon",77.0714215,28.5097704,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,2,3.3,32
3887,Penta Cafe,1,New Delhi,"663, Near Pentamed Hospital, Derawal Nagar, Gujranwala Town, New Delhi",Gujranwala Town,"Gujranwala Town, New Delhi",77.1919642,28.6991827,"Fast Food, Italian",500,Indian Rupees(Rs.),No,No,2,3.6,24
3888,Nirvana,1,Patna,"Bhagwathi Saran Enclave, Boring Road, Near JP Hospital, Boring Road Sri Krishnapuri, Sri Krishnapuri, Patna",Sri Krishnapuri,"Sri Krishnapuri, Patna",85.11631667,25.61403056,"North Indian, Chinese",700,Indian Rupees(Rs.),No,No,2,3.4,61
3889,Hans's Planet-F,1,New Delhi,"Gurgaon Road, Near Aggarwal Medicos, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",77.0025685,28.5605204,"Chinese, Fast Food, North Indian",350,Indian Rupees(Rs.),No,No,1,0,0
3890,Thaal Vaadi,1,Noida,"310/311, 3rd Floor, The Great India Place Mall, Sector 38-A, Near, Sector 38, Noida","The Great India Place, Sector 38","The Great India Place, Sector 38, Noida",77.3261382,28.5680132,"North Indian, Rajasthani",1000,Indian Rupees(Rs.),No,No,3,3.5,249
3891,Chandni Chowk Ke Mashhoor Paranthe,1,Noida,"G-24B, Savitri Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32660867,28.56997273,North Indian,100,Indian Rupees(Rs.),No,No,1,2.8,30
3892,Movenpick,1,New Delhi,"M 7, Main Market, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.2431486,28.5342396,"Ice Cream, Desserts",650,Indian Rupees(Rs.),No,Yes,2,3.9,27
3893,Flechazo,1,Bangalore,"9/1, 1st Floor, Above Surya Nissan, VRR Orchid, Doddanakkundi, Marathahalli, Bangalore",Marathahalli,"Marathahalli, Bangalore",77.696664,12.97537691,"Asian, Mediterranean, North Indian",1200,Indian Rupees(Rs.),Yes,No,3,4.4,983
3894,Mourya Sweets Chat Bhandar,1,New Delhi,"9922 23/5, Multani Dhanda, Paharganj, New Delhi",Paharganj,"Paharganj, New Delhi",77.20978611,28.64710556,"Fast Food, Chinese, Mithai, Street Food",200,Indian Rupees(Rs.),No,No,1,2.9,4
3895,Kebab Gali,1,New Delhi,"G-39, Ground Floor, Vasant Square Mall, Vasant Kunj, New Delhi","Vasant Square Mall, Vasant Kunj","Vasant Square Mall, Vasant Kunj, New Delhi",77.1566644,28.52506,"North Indian, Mughlai, Biryani",600,Indian Rupees(Rs.),No,Yes,2,3.9,380
3896,Cafe Light,1,Faridabad,"Shop 38, Upper Ground Floor, Parsvnath City Mall, Sector 12, Faridabad","Parsavnath City Mall, Sector 12, Faridabad","Parsavnath City Mall, Sector 12, Faridabad, Faridabad",77.3144877,28.3837046,"Cafe, Chinese, Fast Food",500,Indian Rupees(Rs.),No,No,2,2.8,8
3897,Kwality wall's swirl's,1,Gurgaon,"Unitech Infospace, Sector 22, Gurgaon",Sector 22,"Sector 22, Gurgaon",77.0738509,28.5101456,Ice Cream,200,Indian Rupees(Rs.),No,No,1,0,0
3898,Shree Bhog Pure Veg Restaurant,1,New Delhi,"S-3A, School Block, Shakarpur, New Delhi",Shakarpur,"Shakarpur, New Delhi",77.2789686,28.6275866,"North Indian, Chinese",200,Indian Rupees(Rs.),No,No,1,3,7
3899,Burger Point,1,Gurgaon,"Shop 4, Near Genpact, DLF Phase 5, Gurgaon",DLF Phase 5,"DLF Phase 5, Gurgaon",77.0978116,28.4495295,"Burger, Fast Food",300,Indian Rupees(Rs.),No,Yes,1,3.6,39
3900,Aggarwal Sweets,1,New Delhi,"A-199, Gujranwala Town, New Delhi",Gujranwala Town,"Gujranwala Town, New Delhi",77.1836813,28.7006314,"Street Food, Chinese",200,Indian Rupees(Rs.),No,No,1,0,1
3901,Chaska,1,New Delhi,"Durgapuri Chowk, 100 Feet Road, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",0,0,"Chinese, Street Food",150,Indian Rupees(Rs.),No,No,1,0,2
3902,Shree Nandhini Cafe,1,New Delhi,"3/1, Double Storey, Opposite Hanuman Mandir, Vijay Nagar, New Delhi",Vijay Nagar,"Vijay Nagar, New Delhi",77.2016171,28.6898007,"South Indian, Chinese",350,Indian Rupees(Rs.),No,No,1,3.3,27
